#position,date,temperatur(degree celsius),datafoldername
0612708576,2015-04-07 13:32:19,25.94,582
0612708609,2015-04-07 13:32:29,26.00,583
0612708641,2015-04-07 13:32:39,25.94,584
0612708673,2015-04-07 13:32:49,25.94,585
0612708705,2015-04-07 13:32:59,26.00,586
0612708737,2015-04-07 13:33:09,25.94,587
0612708769,2015-04-07 13:33:19,25.94,588
0612708801,2015-04-07 13:33:29,25.94,589
0612708833,2015-04-07 13:33:39,25.94,590
0612708865,2015-04-07 13:33:50,26.00,591
0612708897,2015-04-07 13:34:00,25.94,592
0612708929,2015-04-07 13:34:10,25.94,593
0612708961,2015-04-07 13:34:20,25.94,594
0612708993,2015-04-07 13:34:30,25.94,595
0612709025,2015-04-07 13:34:40,25.94,596
0612709057,2015-04-07 13:34:50,25.94,597
0612709089,2015-04-07 13:35:00,26.00,598
0612709122,2015-04-07 13:35:10,26.00,599
0612709154,2015-04-07 13:35:20,25.94,600
0612709186,2015-04-07 13:35:30,25.94,601
0612709218,2015-04-07 13:35:40,25.94,602
0612709250,2015-04-07 13:35:51,26.00,603
0612709282,2015-04-07 13:36:01,25.87,604
0612709314,2015-04-07 13:36:11,26.00,605
0612709346,2015-04-07 13:36:21,26.00,606
0612709378,2015-04-07 13:36:31,26.00,607
0612709410,2015-04-07 13:36:41,25.94,608
0612709442,2015-04-07 13:36:51,25.94,609
0612709474,2015-04-07 13:37:01,26.00,610
0612709506,2015-04-07 13:37:11,26.00,611
0612709538,2015-04-07 13:37:21,25.94,612
0612709570,2015-04-07 13:37:31,26.00,613
0612709602,2015-04-07 13:37:41,25.94,614
0612709634,2015-04-07 13:37:52,25.94,615
0612709667,2015-04-07 13:38:02,25.94,616
0612709699,2015-04-07 13:38:12,25.94,617
0612709731,2015-04-07 13:38:22,26.00,618
0612709763,2015-04-07 13:38:32,25.94,619
0612709795,2015-04-07 13:38:42,25.94,620
0612709827,2015-04-07 13:38:52,256,621
0612709859,2015-04-07 13:39:02,26.00,622
0612709891,2015-04-07 13:39:12,26.00,623
0615909923,2015-04-07 13:39:22,26.00,624
0615909891,2015-04-07 13:39:32,26.00,625
0615909859,2015-04-07 13:39:43,26.06,626
0615909827,2015-04-07 13:39:53,26.00,627
0615909795,2015-04-07 13:40:03,26.00,628
0615909763,2015-04-07 13:40:13,26.06,629
0615909731,2015-04-07 13:40:23,26.06,630
0615909699,2015-04-07 13:40:33,26.06,631
0615909667,2015-04-07 13:40:43,26.06,632
0615909634,2015-04-07 13:40:53,26.00,633
0615909602,2015-04-07 13:41:03,26.00,634
0615909570,2015-04-07 13:41:13,26.00,635
0615909538,2015-04-07 13:41:23,26.06,636
0615909506,2015-04-07 13:41:33,26.06,637
0615909474,2015-04-07 13:41:44,26.00,638
0615909442,2015-04-07 13:41:54,26.06,639
0615909410,2015-04-07 13:42:04,26.06,640
0615909378,2015-04-07 13:42:14,26.06,641
0615909346,2015-04-07 13:42:24,26.00,642
0615909314,2015-04-07 13:42:34,26.06,643
0615909282,2015-04-07 13:42:44,26.06,644
0615909250,2015-04-07 13:42:54,26.06,645
0615909218,2015-04-07 13:43:04,26.00,646
0615909186,2015-04-07 13:43:14,26.00,647
0615909154,2015-04-07 13:43:24,26.06,648
0615909122,2015-04-07 13:43:35,26.06,649
0615909089,2015-04-07 13:43:45,26.06,650
0615909057,2015-04-07 13:43:55,26.06,651
0615909025,2015-04-07 13:44:05,26.06,652
0615908993,2015-04-07 13:44:15,26.06,653
0615908961,2015-04-07 13:44:25,26.00,654
0615908929,2015-04-07 13:44:35,26.06,655
0615908897,2015-04-07 13:44:45,26.06,656
0615908865,2015-04-07 13:44:55,26.00,657
0615908833,2015-04-07 13:45:05,26.00,658
0615908801,2015-04-07 13:45:16,26.00,659
0615908769,2015-04-07 13:45:26,26.06,660
0615908737,2015-04-07 13:45:36,26.06,661
0615908705,2015-04-07 13:45:46,26.06,662
0615908673,2015-04-07 13:45:56,26.06,663
0615908641,2015-04-07 13:46:06,26.06,664
0615908609,2015-04-07 13:46:16,26.00,665
0615908576,2015-04-07 13:46:26,26.06,666
0615908544,2015-04-07 13:46:36,26.06,667
0615908512,2015-04-07 13:46:46,26.00,668
0615908480,2015-04-07 13:46:57,26.06,669
0615908448,2015-04-07 13:47:07,26.06,670
0615908416,2015-04-07 13:47:17,26.06,671
0615908384,2015-04-07 13:47:27,26.06,672
0615908352,2015-04-07 13:47:37,26.06,673
0615908320,2015-04-07 13:47:47,26.06,674
0615908288,2015-04-07 13:47:57,26.06,675
0615908256,2015-04-07 13:48:07,26.06,676
0615908224,2015-04-07 13:48:17,26.06,677
0615908192,2015-04-07 13:48:27,26.00,678
0615908160,2015-04-07 13:48:37,26.00,679
0615908128,2015-04-07 13:48:47,26.00,680
0615908096,2015-04-07 13:48:58,26.06,681
0615908063,2015-04-07 13:49:08,26.00,682
0615908031,2015-04-07 13:49:18,26.00,683
0615907999,2015-04-07 13:49:28,26.06,684
0615907967,2015-04-07 13:49:38,26.00,685
0615907935,2015-04-07 13:49:48,26.06,686
0615907903,2015-04-07 13:49:58,26.06,687
0615907871,2015-04-07 13:50:08,26.00,688
0615907839,2015-04-07 13:50:18,26.06,689
0615907807,2015-04-07 13:50:28,26.06,690
0615907775,2015-04-07 13:50:38,26.06,691
0615907743,2015-04-07 13:50:49,26.06,692
0615907711,2015-04-07 13:50:59,26.00,693
0615907679,2015-04-07 13:51:09,26.06,694
0615907647,2015-04-07 13:51:19,26.00,695
0615907615,2015-04-07 13:51:29,26.00,696
0615907583,2015-04-07 13:51:39,26.06,697
0615907550,2015-04-07 13:51:49,26.06,698
0615907518,2015-04-07 13:51:59,26.00,699
0615907486,2015-04-07 13:52:09,26.00,700
0615907454,2015-04-07 13:52:19,26.00,701
0615907422,2015-04-07 13:52:30,26.06,702
0615907390,2015-04-07 13:52:40,26.06,703
0615907358,2015-04-07 13:52:50,26.06,704
0615907326,2015-04-07 13:53:00,26.06,705
0619107262,2015-04-07 13:53:10,26.06,706
0619107294,2015-04-07 13:53:20,26.00,707
0619107326,2015-04-07 13:53:30,26.00,708
0619107358,2015-04-07 13:53:40,26.00,709
0619107390,2015-04-07 13:53:50,26.06,710
0619107422,2015-04-07 13:54:00,26.00,711
0619107454,2015-04-07 13:54:10,26.00,712
0619107486,2015-04-07 13:54:21,26.00,713
0619107518,2015-04-07 13:54:31,26.06,714
0619107550,2015-04-07 13:54:41,26.06,715
0619107583,2015-04-07 13:54:51,26.06,716
0619107615,2015-04-07 13:55:01,26.06,717
0619107647,2015-04-07 13:55:11,26.06,718
0619107679,2015-04-07 13:55:21,26.00,719
0619107711,2015-04-07 13:55:31,26.00,720
0619107743,2015-04-07 13:55:41,26.06,721
0619107775,2015-04-07 13:55:51,26.06,722
0619107807,2015-04-07 13:56:02,26.06,723
0619107839,2015-04-07 13:56:12,26.00,724
0619107871,2015-04-07 13:56:22,26.00,725
0619107903,2015-04-07 13:56:32,26.06,726
0619107935,2015-04-07 13:56:42,26.06,727
0619107967,2015-04-07 13:56:52,26.00,728
0619107999,2015-04-07 13:57:02,26.00,729
0619108031,2015-04-07 13:57:12,26.06,730
0619108063,2015-04-07 13:57:22,26.06,731
0619108096,2015-04-07 13:57:32,26.06,732
0619108128,2015-04-07 13:57:42,26.06,733
0619108160,2015-04-07 13:57:52,26.00,734
0619108192,2015-04-07 13:58:03,26.06,735
0619108224,2015-04-07 13:58:13,26.06,736
0619108256,2015-04-07 13:58:23,26.06,737
0619108288,2015-04-07 13:58:33,26.06,738
0619108320,2015-04-07 13:58:43,26.00,739
0619108352,2015-04-07 13:58:53,26.06,740
0619108384,2015-04-07 13:59:03,26.06,741
0619108416,2015-04-07 13:59:13,26.00,742
0619108448,2015-04-07 13:59:23,26.06,743
0619108480,2015-04-07 13:59:33,26.00,744
0619108512,2015-04-07 13:59:43,26.06,745
0619108544,2015-04-07 13:59:54,26.00,746
0619108576,2015-04-07 14:00:04,26.06,747
0619108609,2015-04-07 14:00:14,26.00,748
0619108641,2015-04-07 14:00:24,26.06,749
0619108673,2015-04-07 14:00:34,26.06,750
0619108705,2015-04-07 14:00:44,26.00,751
0619108737,2015-04-07 14:00:54,26.00,752
0619108769,2015-04-07 14:01:04,26.00,753
0619108801,2015-04-07 14:01:14,26.00,754
0619108833,2015-04-07 14:01:24,26.06,755
0619108865,2015-04-07 14:01:34,26.00,756
0619108897,2015-04-07 14:01:44,26.06,757
0619108929,2015-04-07 14:01:55,26.00,758
0619108961,2015-04-07 14:02:05,26.06,759
0619108993,2015-04-07 14:02:15,26.06,760
0619109025,2015-04-07 14:02:25,26.06,761
0619109057,2015-04-07 14:02:35,26.00,762
0619109089,2015-04-07 14:02:45,26.00,763
0619109122,2015-04-07 14:02:55,26.06,764
0619109154,2015-04-07 14:03:05,26.00,765
0619109186,2015-04-07 14:03:15,26.00,766
0619109218,2015-04-07 14:03:25,26.06,767
0619109250,2015-04-07 14:03:35,26.06,768
0619109282,2015-04-07 14:03:46,26.06,769
0619109314,2015-04-07 14:03:56,26.06,770
0619109346,2015-04-07 14:04:06,26.00,771
0619109378,2015-04-07 14:04:16,26.06,772
0619109410,2015-04-07 14:04:26,26.06,773
0619109442,2015-04-07 14:04:36,26.06,774
0619109474,2015-04-07 14:04:46,26.06,775
0619109506,2015-04-07 14:04:56,26.00,776
0619109538,2015-04-07 14:05:06,26.06,777
0619109570,2015-04-07 14:05:16,26.00,778
0619109602,2015-04-07 14:05:26,26.06,779
0619109634,2015-04-07 14:05:37,26.06,780
0619109667,2015-04-07 14:05:47,26.06,781
0619109699,2015-04-07 14:05:57,26.00,782
0619109731,2015-04-07 14:06:07,26.00,783
0619109763,2015-04-07 14:06:17,26.00,784
0619109795,2015-04-07 14:06:27,26.06,785
0619109827,2015-04-07 14:06:37,26.06,786
0619109859,2015-04-07 14:06:47,26.00,787
0619109891,2015-04-07 14:06:57,26.06,788
0619109923,2015-04-07 14:07:07,26.00,789
0619109955,2015-04-07 14:07:17,26.00,790
0619109987,2015-04-07 14:07:27,26.06,791
0622310019,2015-04-07 14:07:38,26.00,792
0622309987,2015-04-07 14:07:48,26.06,793
0622309955,2015-04-07 14:07:58,26.00,794
0622309923,2015-04-07 14:08:08,26.06,795
0622309891,2015-04-07 14:08:18,26.00,796
0622309859,2015-04-07 14:08:28,26.06,797
0622309827,2015-04-07 14:08:38,26.00,798
0622309795,2015-04-07 14:08:48,26.06,799
0622309763,2015-04-07 14:08:59,26.00,800
0622309731,2015-04-07 14:09:09,26.00,801
0622309699,2015-04-07 14:09:19,26.00,802
0622309667,2015-04-07 14:09:29,26.00,803
0622309634,2015-04-07 14:09:39,26.06,804
0622309602,2015-04-07 14:09:49,26.00,805
0622309570,2015-04-07 14:09:59,26.06,806
0622309538,2015-04-07 14:10:09,26.06,807
0622309506,2015-04-07 14:10:19,26.06,808
0622309474,2015-04-07 14:10:29,26.06,809
0622309442,2015-04-07 14:10:40,26.06,810
0622309410,2015-04-07 14:10:50,26.00,811
0622309378,2015-04-07 14:11:00,26.06,812
0622309346,2015-04-07 14:11:10,26.00,813
0622309314,2015-04-07 14:11:20,26.06,814
0622309282,2015-04-07 14:11:30,26.06,815
0622309250,2015-04-07 14:11:40,26.06,816
0622309218,2015-04-07 14:11:50,26.06,817
0622309186,2015-04-07 14:12:00,26.06,818
0622309154,2015-04-07 14:12:10,26.06,819
0622309122,2015-04-07 14:12:20,26.06,820
0622309089,2015-04-07 14:12:31,26.06,821
0622309057,2015-04-07 14:12:41,26.06,822
0622309025,2015-04-07 14:12:51,26.00,823
0622308993,2015-04-07 14:13:01,26.06,824
0622308961,2015-04-07 14:13:11,26.06,825
0622308929,2015-04-07 14:13:21,26.06,826
0622308897,2015-04-07 14:13:31,26.06,827
0622308865,2015-04-07 14:13:41,26.06,828
0622308833,2015-04-07 14:13:51,26.00,829
0622308801,2015-04-07 14:14:01,26.00,830
0622308769,2015-04-07 14:14:12,26.06,831
0622308737,2015-04-07 14:14:22,26.00,832
0622308705,2015-04-07 14:14:32,26.00,833
0622308673,2015-04-07 14:14:42,26.00,834
0622308641,2015-04-07 14:14:52,26.00,835
0622308609,2015-04-07 14:15:02,26.00,836
0622308576,2015-04-07 14:15:12,26.06,837
0622308544,2015-04-07 14:15:22,26.06,838
0622308512,2015-04-07 14:15:32,26.06,839
0622308480,2015-04-07 14:15:42,26.06,840
0622308448,2015-04-07 14:15:52,26.00,841
0622308416,2015-04-07 14:16:03,26.00,842
0622308384,2015-04-07 14:16:13,26.00,843
0622308352,2015-04-07 14:16:23,26.00,844
0622308320,2015-04-07 14:16:33,26.06,845
0622308288,2015-04-07 14:16:43,26.06,846
0622308256,2015-04-07 14:16:53,26.00,847
0622308224,2015-04-07 14:17:03,26.06,848
0622308192,2015-04-07 14:17:13,26.00,849
0622308160,2015-04-07 14:17:23,26.06,850
0622308128,2015-04-07 14:17:33,26.00,851
0622308096,2015-04-07 14:17:43,26.06,852
0622308063,2015-04-07 14:17:54,26.00,853
0622308031,2015-04-07 14:18:04,26.00,854
0622307999,2015-04-07 14:18:14,26.00,855
0622307967,2015-04-07 14:18:24,26.06,856
0622307935,2015-04-07 14:18:34,26.00,857
0622307903,2015-04-07 14:18:44,26.00,858
0622307871,2015-04-07 14:18:54,26.06,859
0622307839,2015-04-07 14:19:04,26.06,860
0622307807,2015-04-07 14:19:14,26.00,861
0622307775,2015-04-07 14:19:24,26.00,862
0622307743,2015-04-07 14:19:35,26.00,863
0622307711,2015-04-07 14:19:45,26.00,864
0622307679,2015-04-07 14:19:55,26.00,865
0622307647,2015-04-07 14:20:05,26.00,866
0622307615,2015-04-07 14:20:15,26.06,867
0622307583,2015-04-07 14:20:25,26.00,868
0622307550,2015-04-07 14:20:35,26.00,869
0622307518,2015-04-07 14:20:45,26.00,870
0622307486,2015-04-07 14:20:55,26.06,871
0622307454,2015-04-07 14:21:05,26.06,872
0622307422,2015-04-07 14:21:15,26.06,873
0622307390,2015-04-07 14:21:26,26.12,874
0622307358,2015-04-07 14:21:36,26.00,875
0622307326,2015-04-07 14:21:46,26.00,876
0622307294,2015-04-07 14:21:56,26.06,877
0622307262,2015-04-07 14:22:06,26.00,878
0622307230,2015-04-07 14:22:16,26.06,879
0625507166,2015-04-07 14:22:26,26.06,880
0625507198,2015-04-07 14:22:36,26.00,881
0625507230,2015-04-07 14:22:46,26.06,882
0625507262,2015-04-07 14:22:56,26.06,883
0625507294,2015-04-07 14:23:07,26.00,884
0625507326,2015-04-07 14:23:17,26.06,885
0625507358,2015-04-07 14:23:27,26.00,886
0625507390,2015-04-07 14:23:37,26.06,887
0625507422,2015-04-07 14:23:47,26.06,888
0625507454,2015-04-07 14:23:57,26.06,889
0625507486,2015-04-07 14:24:07,26.06,890
0625507518,2015-04-07 14:24:17,26.00,891
0625507550,2015-04-07 14:24:27,26.06,892
0625507583,2015-04-07 14:24:37,26.06,893
0625507615,2015-04-07 14:24:47,26.06,894
0625507647,2015-04-07 14:24:58,26.06,895
0625507679,2015-04-07 14:25:08,26.06,896
0625507711,2015-04-07 14:25:18,26.00,897
0625507743,2015-04-07 14:25:28,26.06,898
0625507775,2015-04-07 14:25:38,26.06,899
0625507807,2015-04-07 14:25:48,26.00,900
0625507839,2015-04-07 14:25:58,26.00,901
0625507871,2015-04-07 14:26:08,26.06,902
0625507903,2015-04-07 14:26:18,26.00,903
0625507935,2015-04-07 14:26:28,26.00,904
0625507967,2015-04-07 14:26:39,26.00,905
0625507999,2015-04-07 14:26:49,26.00,906
0625508031,2015-04-07 14:26:59,26.06,907
0625508063,2015-04-07 14:27:09,26.00,908
0625508096,2015-04-07 14:27:19,26.06,909
0625508128,2015-04-07 14:27:29,26.06,910
0625508160,2015-04-07 14:27:39,26.06,911
0625508192,2015-04-07 14:27:49,26.06,912
0625508224,2015-04-07 14:27:59,26.06,913
0625508256,2015-04-07 14:28:09,26.06,914
0625508288,2015-04-07 14:28:19,26.00,915
0625508320,2015-04-07 14:28:30,26.00,916
0625508352,2015-04-07 14:28:40,26.00,917
0625508384,2015-04-07 14:28:50,26.06,918
0625508416,2015-04-07 14:29:00,26.06,919
0625508448,2015-04-07 14:29:10,26.06,920
0625508480,2015-04-07 14:29:20,26.00,921
0625508512,2015-04-07 14:29:30,26.06,922
0625508544,2015-04-07 14:29:40,26.06,923
0625508576,2015-04-07 14:29:50,26.06,924
0625508609,2015-04-07 14:30:00,26.06,925
0625508641,2015-04-07 14:30:11,26.06,926
0625508673,2015-04-07 14:30:21,26.06,927
0625508705,2015-04-07 14:30:31,26.06,928
0625508737,2015-04-07 14:30:41,26.06,929
0625508769,2015-04-07 14:30:51,26.00,930
0625508801,2015-04-07 14:31:01,26.00,931
0625508833,2015-04-07 14:31:11,26.06,932
0625508865,2015-04-07 14:31:21,26.06,933
0625508897,2015-04-07 14:31:31,26.06,934
0625508929,2015-04-07 14:31:41,26.06,935
0625508961,2015-04-07 14:31:51,26.06,936
0625508993,2015-04-07 14:32:02,26.00,937
0625509025,2015-04-07 14:32:12,26.06,938
0625509057,2015-04-07 14:32:22,26.00,939
0625509089,2015-04-07 14:32:32,26.00,940
0625509122,2015-04-07 14:32:42,26.06,941
0625509154,2015-04-07 14:32:52,26.00,942
0625509186,2015-04-07 14:33:02,26.06,943
0625509218,2015-04-07 14:33:12,26.00,944
0625509250,2015-04-07 14:33:22,26.00,945
0625509282,2015-04-07 14:33:32,26.06,946
0625509314,2015-04-07 14:33:42,26.06,947
0625509346,2015-04-07 14:33:53,26.00,948
0625509378,2015-04-07 14:34:03,26.06,949
0625509410,2015-04-07 14:34:13,26.06,950
0625509442,2015-04-07 14:34:23,26.00,951
0625509474,2015-04-07 14:34:33,26.06,952
0625509506,2015-04-07 14:34:43,26.06,953
0625509538,2015-04-07 14:34:53,26.06,954
0625509570,2015-04-07 14:35:03,26.00,955
0625509602,2015-04-07 14:35:13,26.06,956
0625509634,2015-04-07 14:35:23,26.00,957
0625509667,2015-04-07 14:35:33,26.06,958
0625509699,2015-04-07 14:35:44,26.00,959
0625509731,2015-04-07 14:35:54,26.00,960
0625509763,2015-04-07 14:36:04,26.06,961
0625509795,2015-04-07 14:36:14,26.00,962
0625509827,2015-04-07 14:36:24,26.00,963
0625509859,2015-04-07 14:36:34,26.06,964
0625509891,2015-04-07 14:36:44,26.00,965
0625509923,2015-04-07 14:36:54,26.06,966
0625509955,2015-04-07 14:37:04,26.06,967
0625509987,2015-04-07 14:37:14,26.00,968
0625510019,2015-04-07 14:37:25,26.00,969
0625510051,2015-04-07 14:37:35,26.00,970
0625510083,2015-04-07 14:37:45,26.06,971
0628710115,2015-04-07 14:37:55,26.06,972
0628710083,2015-04-07 14:38:05,26.06,973
0628710051,2015-04-07 14:38:15,26.00,974
0628710019,2015-04-07 14:38:25,26.06,975
0628709987,2015-04-07 14:38:35,26.00,976
0628709955,2015-04-07 14:38:45,26.06,977
0628709923,2015-04-07 14:38:55,26.06,978
0628709891,2015-04-07 14:39:06,26.00,979
0628709859,2015-04-07 14:39:16,26.06,980
0628709827,2015-04-07 14:39:26,26.00,981
0628709795,2015-04-07 14:39:36,26.06,982
0628709763,2015-04-07 14:39:46,26.00,983
0628709731,2015-04-07 14:39:56,26.06,984
0628709699,2015-04-07 14:40:06,26.00,985
0628709667,2015-04-07 14:40:16,26.00,986
0628709634,2015-04-07 14:40:26,26.06,987
0628709602,2015-04-07 14:40:36,26.06,988
0628709570,2015-04-07 14:40:46,26.06,989
0628709538,2015-04-07 14:40:57,26.06,990
0628709506,2015-04-07 14:41:07,26.00,991
0628709474,2015-04-07 14:41:17,26.00,992
0628709442,2015-04-07 14:41:27,26.00,993
0628709410,2015-04-07 14:41:37,26.06,994
0628709378,2015-04-07 14:41:47,26.00,995
0628709346,2015-04-07 14:41:57,26.00,996
0628709314,2015-04-07 14:42:07,26.00,997
0628709282,2015-04-07 14:42:17,26.06,998
0628709250,2015-04-07 14:42:27,26.00,999
0628709218,2015-04-07 14:42:37,26.06,1000
0628709186,2015-04-07 14:42:48,26.00,1001
0628709154,2015-04-07 14:42:58,26.00,1002
0628709122,2015-04-07 14:43:08,26.00,1003
0628709089,2015-04-07 14:43:18,26.06,1004
0628709057,2015-04-07 14:43:28,26.00,1005
0628709025,2015-04-07 14:43:38,26.06,1006
0628708993,2015-04-07 14:43:48,26.00,1007
0628708961,2015-04-07 14:43:58,26.00,1008
0628708929,2015-04-07 14:44:08,26.06,1009
0628708897,2015-04-07 14:44:18,26.00,1010
0628708865,2015-04-07 14:44:28,26.06,1011
0628708833,2015-04-07 14:44:39,26.00,1012
0628708801,2015-04-07 14:44:49,26.00,1013
0628708769,2015-04-07 14:44:59,26.00,1014
0628708737,2015-04-07 14:45:09,26.06,1015
0628708705,2015-04-07 14:45:19,26.00,1016
0628708673,2015-04-07 14:45:29,26.00,1017
0628708641,2015-04-07 14:45:39,26.00,1018
0628708609,2015-04-07 14:45:49,26.06,1019
0628708576,2015-04-07 14:45:59,26.06,1020
0628708544,2015-04-07 14:46:09,26.06,1021
0628708512,2015-04-07 14:46:19,26.06,1022
0628708480,2015-04-07 14:46:30,26.00,1023
0628708448,2015-04-07 14:46:40,26.00,1024
0628708416,2015-04-07 14:46:50,26.00,1025
0628708384,2015-04-07 14:47:00,26.00,1026
0628708352,2015-04-07 14:47:10,26.06,1027
0628708320,2015-04-07 14:47:20,26.00,1028
0628708288,2015-04-07 14:47:30,26.00,1029
0628708256,2015-04-07 14:47:40,26.06,1030
0628708224,2015-04-07 14:47:50,26.06,1031
0628708192,2015-04-07 14:48:00,26.06,1032
0628708160,2015-04-07 14:48:11,26.06,1033
0628708128,2015-04-07 14:48:21,26.00,1034
0628708096,2015-04-07 14:48:31,26.00,1035
0628708063,2015-04-07 14:48:41,26.06,1036
0628708031,2015-04-07 14:48:51,26.00,1037
0628707999,2015-04-07 14:49:01,26.00,1038
0628707967,2015-04-07 14:49:11,26.06,1039
0628707935,2015-04-07 14:49:21,26.00,1040
0628707903,2015-04-07 14:49:31,26.06,1041
0628707871,2015-04-07 14:49:41,26.06,1042
0628707839,2015-04-07 14:49:52,26.00,1043
0628707807,2015-04-07 14:50:02,26.00,1044
0628707775,2015-04-07 14:50:12,26.00,1045
0628707743,2015-04-07 14:50:22,26.00,1046
0628707711,2015-04-07 14:50:32,26.00,1047
0628707679,2015-04-07 14:50:42,26.00,1048
0628707647,2015-04-07 14:50:52,26.00,1049
0628707615,2015-04-07 14:51:02,26.06,1050
0628707583,2015-04-07 14:51:12,25.94,1051
0628707550,2015-04-07 14:51:22,26.00,1052
0628707518,2015-04-07 14:51:32,26.06,1053
0628707486,2015-04-07 14:51:43,26.00,1054
0628707454,2015-04-07 14:51:53,26.00,1055
0628707422,2015-04-07 14:52:03,26.06,1056
0628707390,2015-04-07 14:52:13,26.06,1057
0628707358,2015-04-07 14:52:23,26.00,1058
0628707326,2015-04-07 14:52:33,26.00,1059
0628707294,2015-04-07 14:52:43,26.00,1060
0628707262,2015-04-07 14:52:53,26.06,1061
0628707230,2015-04-07 14:53:03,26.00,1062
0628707198,2015-04-07 14:53:13,26.00,1063
0628707166,2015-04-07 14:53:23,26.06,1064
0628707134,2015-04-07 14:53:34,26.06,1065
0631907102,2015-04-07 14:53:44,26.00,1066
0631907134,2015-04-07 14:53:54,26.00,1067
0631907166,2015-04-07 14:54:04,26.00,1068
0631907198,2015-04-07 14:54:14,26.00,1069
0631907230,2015-04-07 14:54:24,26.00,1070
0631907262,2015-04-07 14:54:34,26.00,1071
0631907294,2015-04-07 14:54:44,26.00,1072
0631907326,2015-04-07 14:54:54,26.00,1073
0631907358,2015-04-07 14:55:04,26.00,1074
0631907390,2015-04-07 14:55:15,26.00,1075
0631907422,2015-04-07 14:55:25,26.00,1076
0631907454,2015-04-07 14:55:35,26.00,1077
0631907486,2015-04-07 14:55:45,26.06,1078
0631907518,2015-04-07 14:55:55,26.00,1079
0631907550,2015-04-07 14:56:05,26.00,1080
0631907583,2015-04-07 14:56:15,26.00,1081
0631907615,2015-04-07 14:56:25,26.00,1082
0631907647,2015-04-07 14:56:35,26.00,1083
0631907679,2015-04-07 14:56:45,26.06,1084
0631907711,2015-04-07 14:56:55,26.06,1085
0631907743,2015-04-07 14:57:06,26.00,1086
0631907775,2015-04-07 14:57:16,26.00,1087
0631907807,2015-04-07 14:57:26,26.00,1088
0631907839,2015-04-07 14:57:36,26.00,1089
0631907871,2015-04-07 14:57:46,26.00,1090
0631907903,2015-04-07 14:57:56,26.00,1091
0631907935,2015-04-07 14:58:06,26.00,1092
0631907967,2015-04-07 14:58:16,26.00,1093
0631907999,2015-04-07 14:58:26,26.06,1094
0631908031,2015-04-07 14:58:36,26.06,1095
0631908063,2015-04-07 14:58:46,26.00,1096
0631908096,2015-04-07 14:58:57,26.00,1097
0631908128,2015-04-07 14:59:07,26.00,1098
0631908160,2015-04-07 14:59:17,26.00,1099
0631908192,2015-04-07 14:59:27,26.00,1100
0631908224,2015-04-07 14:59:37,26.00,1101
0631908256,2015-04-07 14:59:47,26.00,1102
0631908288,2015-04-07 14:59:57,26.00,1103
0631908320,2015-04-07 15:00:07,26.00,1104
0631908352,2015-04-07 15:00:17,26.06,1105
0631908384,2015-04-07 15:00:28,26.06,1106
0631908416,2015-04-07 15:00:38,26.06,1107
0631908448,2015-04-07 15:00:48,26.06,1108
0631908480,2015-04-07 15:00:58,26.06,1109
0631908512,2015-04-07 15:01:08,26.00,1110
0631908544,2015-04-07 15:01:18,26.00,1111
0631908576,2015-04-07 15:01:28,26.00,1112
0631908609,2015-04-07 15:01:38,26.00,1113
0631908641,2015-04-07 15:01:48,26.00,1114
0631908673,2015-04-07 15:01:58,26.00,1115
0631908705,2015-04-07 15:02:08,26.06,1116
0631908737,2015-04-07 15:02:19,26.06,1117
0631908769,2015-04-07 15:02:29,26.00,1118
0631908801,2015-04-07 15:02:39,26.00,1119
0631908833,2015-04-07 15:02:49,26.06,1120
0631908865,2015-04-07 15:02:59,26.00,1121
0631908897,2015-04-07 15:03:09,26.06,1122
0631908929,2015-04-07 15:03:19,26.06,1123
0631908961,2015-04-07 15:03:29,26.00,1124
0631908993,2015-04-07 15:03:39,26.06,1125
0631909025,2015-04-07 15:03:49,26.00,1126
0631909057,2015-04-07 15:03:59,26.00,1127
0631909089,2015-04-07 15:04:10,26.00,1128
0631909122,2015-04-07 15:04:20,26.00,1129
0631909154,2015-04-07 15:04:30,26.00,1130
0631909186,2015-04-07 15:04:40,26.06,1131
0631909218,2015-04-07 15:04:50,26.00,1132
0631909250,2015-04-07 15:05:00,26.00,1133
0631909282,2015-04-07 15:05:10,26.00,1134
0631909314,2015-04-07 15:05:20,26.00,1135
0631909346,2015-04-07 15:05:30,26.00,1136
0631909378,2015-04-07 15:05:40,26.00,1137
0631909410,2015-04-07 15:05:51,26.00,1138
0631909442,2015-04-07 15:06:01,26.00,1139
0631909474,2015-04-07 15:06:11,26.00,1140
0631909506,2015-04-07 15:06:21,26.00,1141
0631909538,2015-04-07 15:06:31,25.94,1142
0631909570,2015-04-07 15:06:41,26.06,1143
0631909602,2015-04-07 15:06:51,25.94,1144
0631909634,2015-04-07 15:07:01,26.00,1145
0631909667,2015-04-07 15:07:11,26.00,1146
0631909699,2015-04-07 15:07:21,26.00,1147
0631909731,2015-04-07 15:07:31,26.00,1148
0631909763,2015-04-07 15:07:42,26.00,1149
0631909795,2015-04-07 15:07:52,26.00,1150
0631909827,2015-04-07 15:08:02,26.06,1151
0631909859,2015-04-07 15:08:12,26.06,1152
0631909891,2015-04-07 15:08:22,26.00,1153
0631909923,2015-04-07 15:08:32,26.00,1154
0631909955,2015-04-07 15:08:42,26.00,1155
0631909987,2015-04-07 15:08:52,26.00,1156
